Date,Open,High,Low,Close,Daily_Return_%,MA_20
2006-07-28,3158.0,3168.5,3109.45,3130.8,-0.8016222553150931,3089.525
2006-07-31,3131.35,3179.7,3110.6,3143.2,0.39606490353902846,3089.14
2006-08-01,3128.2,3154.7,3113.6,3147.8,0.1463476711631495,3089.6
2006-08-02,3129.45,3187.85,3127.9,3182.1,1.0896499142257987,3088.85
2006-08-03,3182.55,3234.25,3175.15,3190.0,0.24826372521291606,3090.5299999999997
2006-08-04,3189.7,3228.15,3161.8,3176.7,-0.41692789968652555,3095.575
2006-08-07,3176.7,3178.5,3142.55,3151.1,-0.8058677243680479,3096.0299999999997
2006-08-08,3151.55,3216.75,3151.55,3212.4,1.9453524166164193,3100.8450000000003
2006-08-09,3211.55,3267.2,3187.85,3254.6,1.3136595691694675,3103.7799999999997
2006-08-10,3254.6,3274.75,3229.45,3260.1,0.16899158114669355,3108.32
2006-08-11,3260.05,3286.5,3236.95,3274.3,0.4355694610594929,3115.87
2006-08-14,3274.95,3317.8,3269.15,3313.1,1.1849861039000542,3131.15
2006-08-16,3314.75,3377.1,3314.75,3356.0,1.2948597989798083,3149.27
2006-08-17,3359.7,3385.15,3328.6,3353.9,-0.06257449344457822,3170.3300000000004
2006-08-18,3354.5,3366.25,3332.2,3356.7,0.08348489817822102,3187.0150000000003
2006-08-21,3356.8,3374.9,3332.9,3366.0,0.27705782464921835,3208.065
2006-08-22,3369.6,3398.35,3351.5,3364.6,-0.041592394533573884,3227.005
2006-08-23,3363.6,3369.65,3325.1,3335.8,-0.8559709920941461,3241.77
2006-08-24,3336.65,3379.55,3304.85,3370.4,1.0372324479884787,3254.7850000000003
2006-08-25,3368.55,3402.7,3368.55,3385.9,0.45988606693567746,3266.275
2006-08-28,3386.0,3405.3,3377.75,3401.1,0.44892052334681853,3279.79
2006-08-29,3405.05,3434.95,3396.1,3425.7,0.7232954044279705,3293.915
2006-08-30,3425.8,3440.2,3407.75,3430.3,0.13427912543422238,3308.04
2006-08-31,3404.5,3452.3,3403.65,3413.9,-0.47809229513453566,3319.63
2006-09-01,3414.0,3439.5,3402.9,3435.4,0.6297782594686385,3331.9
2006-09-04,3435.55,3483.1,3435.55,3476.8,1.2050998428130733,3346.9049999999997
2006-09-05,3471.4,3488.6,3457.9,3473.7,-0.0891624482282638,3363.035
2006-09-06,3474.4,3490.7,3465.8,3477.2,0.10075711777066676,3376.275
2006-09-07,3477.15,3478.85,3438.8,3454.5,-0.6528241113539557,3386.2699999999995
2006-09-08,3454.65,3477.95,3442.85,3471.4,0.48921696338108944,3396.835
2006-09-11,3470.35,3486.65,3351.3,3366.1,-3.03335829924527,3401.425
2006-09-12,3363.3,3395.05,3328.45,3389.9,0.707049701434892,3405.2650000000003
2006-09-13,3389.85,3470.65,3389.8,3454.5,1.905660933950859,3410.19
2006-09-14,3454.6,3484.0,3454.6,3471.6,0.4950065132435899,3416.075
2006-09-15,3471.65,3487.45,3434.55,3478.6,0.20163613319506002,3422.1699999999996
2006-09-18,3478.65,3506.2,3478.4,3492.7,0.4053354797907138,3428.505
2006-09-19,3493.5,3514.95,3438.8,3457.3,-1.0135425315658253,3433.1400000000003
2006-09-20,3457.85,3509.85,3419.75,3502.8,1.3160558817574497,3441.4900000000002
2006-09-21,3506.7,3556.35,3506.7,3553.0,1.4331392029233614,3450.62
2006-09-22,3554.05,3562.45,3525.4,3544.0,-0.2533070644525792,3458.525
2006-09-25,3545.1,3568.65,3514.85,3523.4,-0.5812641083521419,3464.6400000000003
2006-09-26,3523.7,3576.75,3517.15,3571.7,1.3708349889311355,3471.94
2006-09-27,3571.75,3603.7,3568.4,3579.3,0.21278382842904175,3479.3900000000003
2006-09-28,3579.95,3589.3,3560.75,3571.7,-0.2123320202274237,3487.28
2006-09-29,3572.15,3599.8,3564.7,3588.4,0.4675644651006561,3494.9299999999994
2006-10-03,3588.95,3606.2,3561.7,3569.6,-0.5239103778842957,3499.5700000000006
2006-10-04,3570.95,3580.05,3508.65,3515.3,-1.5211788435678941,3501.65
2006-10-05,3515.6,3574.95,3515.6,3564.9,1.4109748812334733,3506.035
2006-10-06,3565.45,3583.75,3560.9,3569.7,0.13464613313136642,3511.7949999999996
2006-10-09,3570.05,3585.35,3540.45,3567.1,-0.07283525226209342,3516.5800000000004
2006-10-10,3567.45,3597.2,3563.1,3571.0,0.10933251100333496,3526.825
2006-10-11,3581.55,3614.5,3544.25,3558.5,-0.35004200504060723,3535.255
2006-10-12,3562.55,3626.8,3545.95,3621.0,1.7563580160179892,3543.5800000000004
2006-10-13,3621.65,3682.35,3621.65,3676.0,1.5189174261253768,3553.8
2006-10-16,3668.9,3729.7,3668.9,3723.9,1.3030467899891152,3566.065
2006-10-17,3726.4,3742.5,3691.35,3715.0,-0.23899675071833437,3577.1799999999994
2006-10-18,3715.2,3727.0,3701.3,3710.6,-0.11843876177658474,3589.8450000000003
2006-10-19,3711.1,3726.95,3655.05,3677.8,-0.883954077507676,3598.5950000000003
2006-10-20,3678.75,3714.25,3665.5,3676.8,-0.027190168035240436,3604.785
2006-10-21,3680.85,3708.4,3662.85,3683.5,0.18222367275890772,3611.7599999999998
2006-10-23,3683.4,3690.85,3651.2,3657.3,-0.7112800325777102,3618.4549999999995
2006-10-26,3656.2,3686.85,3651.2,3677.5,0.5523200174992526,3623.745
2006-10-27,3676.85,3747.35,3674.8,3739.3,1.6804894629503853,3631.745
2006-10-30,3739.35,3776.05,3719.45,3769.1,0.7969406038563331,3641.6150000000002
2006-10-31,3770.5,3782.85,3726.75,3744.1,-0.6632883181661442,3649.4
2006-11-01,3744.1,3777.7,3737.0,3767.0,0.6116289629016336,3659.2699999999995
2006-11-02,3769.4,3805.5,3761.9,3791.2,0.6424210246880779,3673.0649999999996
2006-11-03,3793.05,3809.65,3771.0,3805.3,0.3719139058873333,3685.085
2006-11-06,3804.75,3822.4,3798.25,3809.2,0.10248863427324562,3697.06
2006-11-07,3812.15,3840.45,3789.4,3798.7,-0.2756484301165596,3708.6400000000003
2006-11-08,3799.2,3809.95,3737.2,3777.3,-0.5633506199489213,3718.9549999999995
2006-11-09,3777.8,3808.2,3769.8,3796.4,0.5056521854234441,3730.85
2006-11-10,3796.05,3842.4,3785.4,3834.7,1.0088504899378181,3741.535
2006-11-13,3834.8,3862.05,3834.0,3858.7,0.6258638224633017,3750.6699999999996
2006-11-14,3862.0,3883.0,3850.75,3865.9,0.1865913390520113,3757.7700000000004
2006-11-15,3865.95,3888.8,3838.25,3876.3,0.26901885718719765,3765.835
2006-11-16,3876.4,3900.4,3863.85,3876.8,0.01289889843407721,3774.1449999999995
2006-11-17,3877.0,3891.85,3835.7,3852.8,-0.6190672719768919,3782.8949999999995
2006-11-20,3852.65,3866.95,3794.3,3856.1,0.08565199335548446,3791.8600000000006
2006-11-21,3859.5,3921.7,3856.75,3918.2,1.610435414019351,3803.5950000000003
2006-11-22,3918.3,3960.0,3909.6,3954.7,0.931550201623188,3818.465
2006-11-23,3955.3,3976.8,3933.7,3945.4,-0.23516322350619623,3831.8599999999997
2006-11-24,3945.45,3965.8,3935.3,3950.8,0.1368682516348141,3842.435
2006-11-27,3974.95,3974.95,3948.85,3968.9,0.4581350612534063,3852.425
2006-11-28,3966.0,3966.0,3911.55,3921.7,-1.1892463906876038,3861.3050000000003
2006-11-29,3922.5,3952.4,3920.0,3928.2,0.16574444756101148,3869.3650000000002
2006-11-30,3929.4,3973.0,3929.4,3954.5,0.669517845323564,3877.53
2006-12-01,3955.7,4001.3,3953.95,3997.6,1.0898975850297088,3887.1450000000004
2006-12-04,4002.4,4015.25,3991.55,4001.0,0.08505103061837715,3896.7350000000006
2006-12-05,4001.25,4033.2,4001.25,4015.7,0.3674081479630109,3907.585
2006-12-06,4016.0,4036.2,3982.5,4015.9,0.004980451726988022,3919.5150000000003
2006-12-07,4015.0,4027.7,4001.4,4015.3,-0.014940611070990428,3930.46
2006-12-08,4015.75,4046.85,3948.7,3962.0,-1.3274226085224106,3936.825
2006-12-11,3961.9,3965.05,3798.3,3849.5,-2.8394750126198853,3936.3650000000002
2006-12-12,3849.1,3861.25,3661.6,3716.9,-3.444603195220153,3928.9149999999995
2006-12-13,3716.75,3777.6,3657.65,3765.2,1.299469988431201,3923.3600000000006
2006-12-14,3765.7,3855.05,3763.5,3843.0,2.066291299266987,3921.6700000000005
2006-12-15,3849.6,3908.45,3845.45,3888.6,1.1865729898516753,3923.46
2006-12-18,3888.2,3934.0,3828.15,3928.7,1.0312194620171855,3927.0899999999992
2006-12-19,3928.85,3931.9,3783.45,3832.0,-2.4613739913966426,3922.7799999999997
2006-12-20,3832.15,3886.1,3787.55,3815.5,-0.4305845511482276,3915.8199999999997
2006-12-21,3814.75,3851.2,3768.8,3833.5,0.4717599266151229,3910.225
2006-12-22,3834.9,3880.15,3823.4,3871.1,0.980826920568667,3906.2400000000002
2006-12-26,3871.3,3946.1,3870.45,3940.5,1.7927720802872527,3904.8199999999997
2006-12-27,3942.75,3986.75,3937.7,3974.2,0.8552214186017038,3907.4449999999997
2006-12-28,3974.2,3997.35,3961.95,3970.5,-0.093100498213472,3909.56
2006-12-29,3971.65,3991.6,3960.45,3966.4,-0.10326155396045422,3910.155
2007-01-02,3966.25,4016.65,3964.95,4007.4,1.0336829366680123,3910.6449999999995
2007-01-03,4007.7,4029.8,3985.0,4024.0,0.41423366771473624,3911.7949999999996
2007-01-04,4027.3,4041.0,3979.8,3988.8,-0.8747514910536713,3910.45
2007-01-05,3990.15,4011.45,3969.65,3983.4,-0.13537906137184308,3908.825
2007-01-08,3983.3,3987.45,3913.0,3933.4,-1.255209117839029,3904.7300000000005
2007-01-09,3933.3,3963.75,3890.75,3911.4,-0.5593125540245047,3902.2
2007-01-10,3910.95,3911.95,3841.7,3850.3,-1.562100526665644,3902.2400000000002
2007-01-11,3852.15,3953.1,3833.6,3942.2,2.3868270004934633,3913.505
2007-01-12,3944.55,4059.15,3944.55,4052.4,2.7953934351377496,3927.8649999999993
2007-01-15,4052.85,4099.65,4052.4,4078.4,0.641595104135817,3939.6349999999998
2007-01-16,4090.7,4107.45,4067.9,4080.5,0.051490780698304484,3949.2300000000005
2007-01-17,4084.9,4096.75,4071.55,4076.4,-0.1004778826124264,3956.6150000000002
2007-01-18,4075.2,4140.25,4075.2,4109.0,0.7997252477676353,3970.465
2007-01-19,4126.0,4137.15,4058.35,4090.1,-0.45996592844974593,3984.1950000000006
2007-01-22,4089.6,4114.5,4069.95,4102.4,0.300726143615071,3997.6400000000003
2007-01-23,4102.65,4105.1,4056.45,4066.1,-0.8848478939157522,4007.3900000000003
2007-01-24,4066.6,4098.25,4065.75,4089.9,0.5853274636629768,4014.8599999999997
2007-01-25,4092.05,4157.95,4090.1,4147.7,1.4132374874691322,4023.535
2007-01-29,4148.4,4167.15,4115.75,4124.4,-0.5617571184029724,4031.2300000000005
2007-01-31,4123.85,4137.85,4068.55,4082.7,-1.0110561536223361,4037.0449999999996
2007-02-01,4083.4,4141.6,4081.1,4137.2,1.334900923408533,4043.535
2007-02-02,4140.2,4198.7,4132.95,4183.5,1.1191143768732426,4051.5099999999998
2007-02-05,4193.15,4219.0,4170.0,4215.3,0.7601290785227643,4062.835
2007-02-06,4216.55,4228.15,4186.15,4195.9,-0.4602282162598281,4073.46
2007-02-07,4198.2,4232.3,4192.85,4224.2,0.6744679329822034,4088.0
2007-02-08,4232.0,4245.3,4188.45,4223.4,-0.018938497230247542,4103.6
2007-02-09,4223.5,4239.2,4171.8,4187.4,-0.8523938059383451,4120.455
2007-02-12,4187.2,4187.2,4044.35,4058.3,-3.0830586999092358,4126.26
2007-02-13,4069.1,4132.7,3998.3,4044.5,-0.34004386072986614,4125.865
2007-02-14,4044.9,4057.35,3965.2,4047.1,0.06428483125231477,4124.3
2007-02-15,4046.8,4155.7,4046.8,4146.2,2.4486669467025823,4127.585
2007-02-19,4149.25,4177.7,4149.25,4164.5,0.4413679996141173,4131.99
2007-02-20,4164.85,4175.45,4099.55,4106.9,-1.3831192219954436,4131.885
2007-02-21,4107.15,4132.8,4080.9,4096.2,-0.26053714480508416,4132.19
2007-02-22,4096.65,4126.9,4023.15,4040.0,-1.3720033201503834,4129.07
2007-02-23,4046.0,4065.45,3918.2,3938.9,-2.502475247524749,4122.71
2007-02-26,3939.1,3958.9,3856.7,3942.0,0.07870217573433536,4115.3150000000005
2007-02-27,3948.05,3958.0,3873.85,3893.9,-1.2201927955352576,4102.625
2007-02-28,3893.4,3893.4,3674.85,3745.3,-3.816225378155569,4083.6699999999996
2007-03-01,3745.4,3818.75,3718.15,3811.2,1.7595386217392317,4070.095
2007-03-02,3811.65,3842.05,3711.05,3726.7,-2.2171494542401304,4049.5699999999997
2007-03-05,3726.5,3726.65,3554.5,3576.5,-4.03037539914669,4019.22
2007-03-06,3577.15,3679.15,3576.65,3655.6,2.211659443590097,3991.2349999999997
2007-03-07,3661.55,3714.15,3568.55,3626.8,-0.7878323667797282,3962.78
2007-03-08,3627.25,3779.5,3626.8,3761.6,3.7167751185618103,3939.649999999999
2007-03-09,3761.85,3795.7,3684.25,3718.0,-1.1590812420246732,3914.3799999999997
2007-03-12,3717.45,3781.45,3713.9,3734.6,0.4464766003227538,3891.7400000000002
2007-03-13,3735.25,3775.85,3717.15,3770.5,0.9612809939484768,3877.35
2007-03-14,3768.4,3768.4,3623.0,3641.1,-3.4319055828139544,3857.1800000000003
2007-03-15,3644.9,3711.05,3630.55,3643.6,0.06866056960808109,3837.0049999999997
2007-03-16,3639.35,3683.6,3573.85,3608.5,-0.963332967394881,3810.12
2007-03-19,3611.3,3683.35,3602.85,3678.9,1.950949147845371,3785.84
2007-03-20,3680.35,3725.0,3676.65,3697.6,0.5083041126423549,3765.375
2007-03-21,3697.7,3771.2,3680.6,3764.5,1.8092816962353986,3748.79
2007-03-22,3764.5,3881.0,3764.5,3875.9,2.95922433258069,3740.5850000000005
2007-03-23,3876.75,3901.75,3850.8,3861.0,-0.3844268427978026,3736.69
2007-03-26,3863.45,3885.45,3768.25,3819.9,-1.0644910644910577,3730.585
2007-03-28,3818.75,3830.3,3752.95,3761.1,-1.5393073117097367,3723.9450000000006
2007-03-29,3759.15,3805.85,3750.35,3798.1,0.9837547525989754,3726.585
2007-03-30,3788.85,3832.2,3785.3,3821.5,0.6160975224454246,3727.1
2007-04-02,3820.0,3820.0,3617.0,3633.6,-4.9169174407954985,3722.4450000000006
2007-04-03,3633.85,3703.05,3632.2,3690.6,1.5686922060766273,3728.15
2007-04-04,3689.75,3751.4,3689.75,3733.2,1.1542838562835334,3732.03
2007-04-05,3735.2,3771.45,3709.15,3752.0,0.5035894139076458,3738.29
2007-04-09,3752.9,3850.9,3747.25,3843.5,2.4386993603411566,3742.3850000000007
2007-04-10,3844.15,3858.35,3819.3,3848.1,0.11968258098087325,3748.8900000000003
2007-04-11,3848.35,3876.35,3844.75,3862.6,0.37680933447674647,3755.29
2007-04-12,3861.85,3861.85,3811.25,3829.8,-0.849168953554591,3758.255
2007-04-13,3830.35,3924.55,3828.45,3917.3,2.284714606506877,3772.0649999999996
2007-04-16,3920.5,4016.8,3920.5,4013.3,2.450667551629948,3790.55
2007-04-17,4014.4,4030.0,3976.25,3984.9,-0.7076470734806772,3809.3700000000003
2007-04-18,3989.6,4039.25,3981.75,4011.6,0.6700293608371544,3826.0049999999997
2007-04-19,3998.5,4011.0,3933.35,3997.6,-0.34898793498853165,3841.005
2007-04-20,4000.25,4090.05,3995.5,4083.5,2.1487892735641445,3856.9550000000004
2007-04-23,4083.55,4122.35,4075.2,4085.1,0.03918207420106068,3867.4149999999995
2007-04-24,4085.1,4162.15,4057.7,4141.8,1.387970918704573,3881.4549999999995
2007-04-25,4134.25,4173.3,4114.35,4167.3,0.6156743444879043,3898.825
2007-04-26,4170.05,4217.9,4143.25,4177.8,0.2519617018213127,3919.66
2007-04-27,4182.0,4182.0,4074.3,4083.5,-2.2571688448465688,3933.9300000000003
2007-04-30,4081.6,4096.9,4028.9,4087.9,0.10775070405288911,3947.25
2007-05-03,4089.45,4161.2,4080.75,4150.8,1.5386873455808692,3973.1099999999997
2007-05-04,4168.9,4180.9,4109.7,4117.3,-0.8070733352606774,3994.4450000000006
2007-05-07,4117.5,4157.65,4103.6,4111.1,-0.15058412066158988,4013.34
2007-05-08,4111.25,4136.05,4066.4,4077.0,-0.8294617012478467,4029.59
2007-05-09,4077.25,4087.8,4030.55,4079.3,0.05641402992397904,4041.3799999999997
2007-05-10,4079.6,4134.2,4057.55,4066.8,-0.30642512195719895,4052.315
2007-05-11,4070.2,4094.65,3981.15,4076.6,0.2409757057145523,4063.0150000000003
2007-05-14,4078.8,4151.3,4072.45,4134.3,1.4153951822597266,4078.2400000000002
2007-05-15,4134.3,4150.45,4102.45,4120.3,-0.338630481580926,4088.3900000000003
2007-05-16,4125.4,4181.0,4113.05,4170.9,1.2280659175302633,4096.27
2007-05-17,4172.1,4232.45,4172.1,4219.5,1.1652161404013706,4108.0
2007-05-18,4216.5,4228.45,4177.0,4214.5,-0.1184974523047777,4118.145
2007-05-21,4217.65,4269.35,4217.55,4260.9,1.100960968086362,4131.3099999999995
2007-05-22,4263.1,4281.6,4234.1,4278.1,0.4036705860264389,4141.04
2007-05-23,4279.6,4291.4,4231.05,4246.2,-0.7456581192585632,4149.095
2007-05-24,4246.2,4250.85,4189.05,4204.9,-0.9726343554236738,4152.25
2007-05-25,4197.85,4256.4,4141.35,4248.1,1.0273728269400095,4156.29
2007-05-28,4248.35,4295.6,4242.8,4256.5,0.19773545820482852,4160.225
2007-05-29,4257.6,4298.85,4248.9,4293.2,0.8622107365206189,4170.71
2007-05-30,4292.7,4301.6,4241.35,4249.6,-1.0155594894251219,4178.795
2007-05-31,4250.25,4306.75,4250.25,4295.8,1.0871611445783191,4186.045
2007-06-01,4296.05,4325.8,4288.55,4297.0,0.027934261371576063,4195.030000000001
2007-06-04,4300.7,4362.95,4256.45,4267.0,-0.6981615080288606,4202.825
2007-06-05,4268.9,4292.5,4249.1,4284.6,0.4124677759550055,4213.205
2007-06-06,4285.75,4324.1,4190.95,4198.2,-2.016524296317057,4219.15
2007-06-07,4197.6,4230.05,4130.5,4179.5,-0.44542899337810526,4224.785
2007-06-08,4179.5,4195.15,4126.1,4145.0,-0.8254575906208927,4228.205
2007-06-11,4183.75,4205.2,4134.95,4145.6,0.014475271411340529,4228.7699999999995
2007-06-12,4139.7,4166.85,4100.8,4155.2,0.2315708220764101,4230.515
2007-06-13,4155.2,4161.8,4102.95,4113.0,-1.0155949172121592,4227.62
2007-06-14,4113.2,4174.05,4112.85,4170.0,1.3858497447118978,4225.1449999999995
2007-06-15,4186.4,4209.45,4153.7,4171.4,0.03357314148679791,4222.99
2007-06-18,4177.0,4208.15,4140.25,4147.1,-0.5825382365632459,4217.3
2007-06-19,4143.85,4222.4,4136.15,4214.3,1.6204094427431093,4214.11
2007-06-20,4214.3,4257.0,4214.3,4248.6,0.813895546116794,4214.2300000000005
2007-06-21,4248.65,4275.35,4220.1,4267.4,0.442498705455896,4217.3550000000005
2007-06-22,4267.55,4278.85,4242.5,4252.0,-0.3608754745278109,4217.55
2007-06-25,4251.4,4264.25,4236.3,4259.4,0.17403574788334986,4217.695
2007-06-26,4259.4,4296.15,4250.1,4285.7,0.617457857914272,4217.320000000001
2007-06-27,4286.2,4294.2,4255.25,4263.9,-0.508668362227882,4218.035
2007-06-28,4263.9,4291.4,4256.9,4282.0,0.42449400783322044,4217.344999999999
2007-06-29,4282.4,4321.35,4280.95,4318.3,0.8477347034096194,4218.41
2007-07-02,4318.4,4346.75,4305.45,4313.7,-0.1065234004122062,4220.745
2007-07-03,4315.05,4363.35,4313.55,4357.5,1.0153696362751319,4224.39
2007-07-04,4358.25,4386.45,4342.0,4359.3,0.04130808950086884,4232.445000000001
2007-07-05,4359.2,4378.55,4311.8,4353.9,-0.12387309889203557,4241.165
2007-07-06,4353.1,4411.0,4304.0,4384.8,0.7097085371735812,4253.155000000001
2007-07-09,4385.45,4427.55,4385.45,4419.4,0.7890895821930144,4266.844999999999
2007-07-10,4419.1,4434.45,4393.0,4406.0,-0.3032085803502671,4279.385
2007-07-11,4403.8,4411.45,4344.7,4387.1,-0.42896050839763555,4293.09
2007-07-12,4388.05,4451.95,4387.05,4446.1,1.3448519523147517,4306.895
2007-07-13,4446.4,4513.9,4446.05,4504.5,1.3135107172578042,4323.55
2007-07-16,4505.95,4521.85,4495.95,4512.1,0.16872016872018225,4341.8
2007-07-17,4497.1,4550.25,4488.25,4496.7,-0.34130449236499105,4355.92
2007-07-18,4498.65,4510.8,4452.85,4499.5,0.06226788533814087,4368.464999999999
2007-07-19,4500.35,4573.0,4496.2,4562.1,1.3912656961884817,4383.2
2007-07-20,4563.75,4600.8,4553.8,4566.0,0.08548694680081681,4398.9
2007-07-23,4564.25,4628.45,4547.2,4619.3,1.1673236968900547,4416.895
2007-07-24,4620.05,4647.95,4609.75,4620.7,0.03030762236702067,4433.6449999999995
2007-07-25,4620.5,4620.5,4555.8,4588.7,-0.6925357629796403,4449.885
2007-07-26,4593.1,4624.3,4570.8,4619.8,0.6777518687209882,4466.775
2007-07-27,4618.65,4618.9,4424.25,4445.2,-3.7793843889345924,4473.12
2007-07-30,4442.35,4493.05,4403.7,4440.0,-0.11698011338071579,4479.4349999999995
2007-07-31,4444.25,4534.2,4432.85,4528.8,2.0000000000000018,4488.0
2007-08-01,4528.85,4532.9,4339.75,4345.8,-4.040805511393741,4487.325
2007-08-02,4356.35,4399.75,4327.0,4356.3,0.24161259146762148,4487.445000000001
2007-08-03,4355.75,4428.1,4355.75,4401.5,1.0375777609439085,4488.280000000001
2007-08-06,4404.05,4404.05,4267.15,4339.5,-1.408610700897417,4484.285000000001
2007-08-07,4341.5,4406.4,4341.5,4356.3,0.38714137573454543,4481.8
2007-08-08,4357.0,4472.15,4356.75,4462.1,2.4286665289351195,4485.55
2007-08-09,4462.25,4530.05,4390.8,4403.2,-1.320006275072283,4483.405
2007-08-10,4393.6,4395.5,4239.2,4333.3,-1.5874818313953432,4474.844999999999
2007-08-13,4324.65,4383.8,4324.65,4373.6,0.9300071539011912,4467.92
2007-08-14,4373.9,4394.3,4354.35,4370.2,-0.07773916224621535,4461.595
2007-08-16,4366.0,4366.0,4171.15,4178.6,-4.3842387076106215,4445.550000000001
2007-08-17,4171.1,4171.1,4002.2,4108.0,-1.689561097018144,4422.845
2007-08-20,4108.95,4262.6,4108.95,4209.0,2.4586173320350513,4404.995000000001
2007-08-21,4209.55,4238.1,4058.55,4074.9,-3.186029935851742,4377.775
2007-08-22,4081.25,4165.7,4040.15,4153.1,1.9190654985398403,4354.395
2007-08-23,4160.1,4249.85,4100.8,4114.9,-0.9197948520382582,4330.705
2007-08-24,4113.05,4201.45,4110.05,4190.1,1.827504921140255,4309.22
2007-08-27,4193.6,4310.0,4193.6,4302.6,2.684900121715472,4302.09
2007-08-28,4302.4,4329.15,4280.6,4320.7,0.4206758704039304,4296.125
2007-08-29,4317.7,4368.6,4226.35,4359.3,0.893373758881677,4287.65
2007-08-30,4360.35,4422.3,4359.75,4412.3,1.2157915261624463,4290.975
2007-08-31,4412.6,4471.3,4403.0,4464.0,1.1717244974276397,4296.36
2007-09-03,4466.65,4490.55,4452.4,4474.7,0.23969534050178876,4300.0199999999995
2007-09-04,4481.55,4501.3,4460.4,4479.2,0.1005654010324708,4307.004999999999
2007-09-05,4479.6,4507.75,4458.55,4475.8,-0.07590641185925007,4312.98
2007-09-06,4475.7,4522.5,4445.55,4518.6,0.9562536306358727,4315.805
2007-09-07,4518.65,4547.75,4499.9,4509.5,-0.20138981100341624,4321.120000000001
2007-09-10,4506.85,4515.25,4452.95,4507.8,-0.037698192704282985,4329.845
2007-09-11,4509.65,4538.6,4487.15,4497.0,-0.239584719818986,4336.015
2007-09-12,4498.65,4531.5,4490.4,4496.8,-0.004447409384034096,4342.344999999999
2007-09-13,4498.05,4540.6,4498.05,4528.9,0.7138409535669688,4359.86
2007-09-14,4530.0,4582.6,4508.85,4518.0,-0.24067654397313953,4380.36
2007-09-17,4518.45,4549.05,4482.85,4494.6,-0.517928286852587,4394.639999999999
2007-09-18,4494.1,4551.8,4481.55,4546.2,1.148044319850472,4418.205
2007-09-19,4550.25,4739.0,4550.25,4732.3,4.09352866129955,4447.164999999999
2007-09-20,4734.85,4760.85,4721.15,4747.5,0.3211968810092225,4478.795
2007-09-21,4752.95,4855.7,4733.7,4837.5,1.8957345971563955,4511.164999999999
2007-09-24,4837.15,4941.15,4837.15,4932.2,1.9576227390180945,4542.645
2007-09-25,4939.1,4953.9,4878.15,4938.8,0.13381452495844215,4573.55
2007-09-26,4937.6,4980.85,4930.35,4940.5,0.034421316919086564,4602.610000000001
2007-09-27,4942.7,5016.4,4942.7,5000.5,1.214451978544684,4632.0199999999995
2007-09-28,4996.45,5055.8,4996.45,5021.3,0.41595840415957763,4659.885
2007-10-01,5021.5,5089.3,5001.35,5068.9,0.9479616832294369,4689.595
2007-10-03,5069.0,5261.35,5034.15,5210.8,2.7994239381325503,4726.175
2007-10-04,5211.65,5233.1,5126.05,5208.6,-0.04222000460581965,4762.8150000000005
2007-10-05,5208.15,5248.55,5164.5,5185.8,-0.4377375878355072,4796.175
2007-10-08,5186.25,5249.3,5024.75,5085.1,-1.9418411816884529,4824.955
2007-10-09,5062.65,5348.7,5000.95,5327.2,4.760968319207093,4865.925
2007-10-10,5328.15,5454.7,5328.15,5441.4,2.143715272563451,4913.1449999999995
2007-10-11,5438.9,5532.75,5424.25,5524.8,1.5326937920388195,4964.545
2007-10-12,5525.3,5549.3,5402.6,5428.2,-1.7484795829713407,5009.51
2007-10-15,5428.35,5682.65,5419.9,5670.4,4.461884234184432,5067.13
2007-10-16,5670.65,5708.35,5578.45,5668.0,-0.04232505643340101,5125.8
2007-10-17,5658.9,5658.9,5107.3,5559.3,-1.9177840508115662,5176.455
2007-10-18,5551.1,5736.8,5269.65,5351.0,-3.746874606515216,5207.389999999999
2007-10-19,5360.35,5390.85,5101.75,5215.3,-2.5359745841898707,5230.78
2007-10-22,5202.75,5247.4,5070.9,5184.0,-0.6001572296895685,5248.1050000000005
2007-10-23,5185.3,5488.5,5176.85,5473.7,5.588348765432105,5275.179999999999
2007-10-24,5477.6,5577.9,5419.4,5496.1,0.4092295887608177,5303.045
2007-10-25,5499.05,5605.95,5469.3,5568.9,1.324575608158507,5334.464999999999
2007-10-26,5564.25,5716.9,5513.35,5702.3,2.3954461383756342,5369.554999999999
2007-10-29,5708.9,5922.5,5708.9,5905.9,3.570489100889107,5413.785000000001
2007-10-30,5917.55,5976.0,5833.9,5868.7,-0.6298785959802933,5453.775
2007-10-31,5868.9,5952.25,5861.3,5900.6,0.5435616064886739,5488.265
2007-11-01,5903.8,6011.95,5837.2,5866.4,-0.5796020743653263,5521.155000000001
2007-11-02,5854.85,5944.75,5714.25,5932.4,1.1250511386881268,5558.485
2007-11-05,5931.9,5948.55,5819.6,5847.3,-1.4344953138695882,5596.594999999999
2007-11-06,5847.1,5957.2,5759.95,5786.5,-1.0397961452294213,5619.5599999999995
2007-11-07,5782.4,5861.35,5744.3,5782.3,-0.07258273567787299,5636.6050000000005
2007-11-08,5779.3,5780.8,5646.75,5698.7,-1.4457914670632843,5645.3
2007-11-09,5703.45,5794.2,5614.9,5663.2,-0.6229490936529358,5657.05
2007-11-12,5660.6,5660.6,5477.5,5617.1,-0.8140274050006946,5654.385
2007-11-13,5612.35,5758.85,5591.6,5695.4,1.3939577361983702,5655.755
2007-11-14,5703.95,5950.2,5700.05,5937.9,4.2578221020472595,5674.6849999999995
2007-11-15,5942.7,5966.95,5895.65,5912.1,-0.4344970444096319,5702.74
